Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Wysocka, A., Radwański, A., Górka, M.","7003876572;6603296069;6603921046;","Mykolaiv Sands in Opole Minor and beyond: Sedimentary features and biotic content of Middle Miocene (Badenian) sand shoals of Western Ukraine",2012,"Geological Quarterly","56","3",,"475","492",,8,"10.7306/gq.1034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863948303&doi=10.7306%2fgq.1034&partnerID=40&md5=7345326e4cb206fb087f3ee4d372138d",Article,Open Access,Scopus,2-s2.0-84863948303
"Ciobanu, M.-C., Rabineau, M., Droz, L., Révillon, S., Ghiglione, J.-F., Dennielou, B., Jorry, S.-J., Kallmeyer, J., Etoubleau, J., Pignet, P., Crassous, P., Vandenabeele-Trambouze, O., Laugier, J., Guégan, M., Godfroy, A., Alain, K.","36141658900;35975204200;6603933731;56618988500;6507984703;6603194511;7801631984;8236905800;6603105702;6602548181;6602286822;6602164149;55351406500;28367625300;6603391563;6603375946;","Sedimentological imprint on subseafloor microbial communities in Western Mediterranean Sea Quaternary sediments",2012,"Biogeosciences","9","9",,"3491","3512",,8,"10.5194/bg-9-3491-2012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865801085&doi=10.5194%2fbg-9-3491-2012&partnerID=40&md5=6a993411711fc38fc5213cde8f977210",Article,Open Access,Scopus,2-s2.0-84865801085
"Romero, O.E., Mohtadi, M., Helmke, P., Hebbeln, D.","7004543218;13403332600;12644935100;7004836892;","High interglacial diatom paleoproductivity in the westernmost Indo-Pacific Warm Pool during the past 130,000 years",2012,"Paleoceanography","27","3", PA3209,"","",,8,"10.1029/2012PA002299","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865413806&doi=10.1029%2f2012PA002299&partnerID=40&md5=c41f1d2874f4ac4d4bd591e28497896a",Article,Open Access,Scopus,2-s2.0-84865413806
"Henry, P., Kanamatsu, T., Moe, K.T., Strasser, M.","7401570512;7003670772;36244013500;15623827900;","IODP Expedition 333: Return to Nankai Trough subduction inputs sites and coring of mass transport deposits",2012,"Scientific Drilling",,"14",,"4","17",,8,"10.2204/iodp.sd.14.01.2012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867827975&doi=10.2204%2fiodp.sd.14.01.2012&partnerID=40&md5=5dc80d93e7ef18f91d3ca2b489881573",Article,Open Access,Scopus,2-s2.0-84867827975
"Gradmann, S., Beaumont, C., Ings, S.J.","8512177100;7102579306;10044008100;","Coupled fluid flow and sediment deformation in margin-scale salt-tectonic systems: 1. Development and application of simple, single-lithology models",2012,"Tectonics","31","4", TC4010,"","",,8,"10.1029/2011TC003033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864553184&doi=10.1029%2f2011TC003033&partnerID=40&md5=78b04b079d480309b60b5b7e34b91baf",Article,Open Access,Scopus,2-s2.0-84864553184
"Zeng, H., Zhu, X., Zhu, R., Zhang, Q.","7401470370;8536870400;12041235100;55038461700;","Guidelines for seismic sedimentologic study in non-marine postrift basins",2012,"Petroleum Exploration and Development","39","3",,"295","304",,8,"10.1016/S1876-3804(12)60045-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862315206&doi=10.1016%2fS1876-3804%2812%2960045-7&partnerID=40&md5=2b9b5d22f82baf89e62743305059e6d9",Article,Open Access,Scopus,2-s2.0-84862315206
"Köllner, K.E., Carstens, D., Keller, E., Vazquez, F., Schubert, C.J., Zeyer, J., Bürgmann, H.","55224706100;54915262100;55434387300;56779591700;57203068986;7005743203;7006154846;","Bacterial chitin hydrolysis in two lakes with contrasting trophic statuses",2012,"Applied and Environmental Microbiology","78","3",,"695","704",,8,"10.1128/AEM.06330-11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856205929&doi=10.1128%2fAEM.06330-11&partnerID=40&md5=76012c97fc8e323b83056385c6229272",Article,Open Access,Scopus,2-s2.0-84856205929
"Heise, W., Caldwell, T.G., Hill, G.J., Bennie, S.L., Wallin, E., Bertrand, E.A.","21734082400;7005338633;23000903500;6603048732;54783759900;15063943200;","Magnetotelluric imaging of fluid processes at the subduction interface of the Hikurangi margin, New Zealand",2012,"Geophysical Research Letters","39","4", L04308,"","",,8,"10.1029/2011GL050150","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857551246&doi=10.1029%2f2011GL050150&partnerID=40&md5=d5815f4dc05e5f6c5efe9e11abbc253a",Article,Open Access,Scopus,2-s2.0-84857551246
"Garcia-Aragon, J., Droppo, I.G., Krishnappan, B., Trapp, B., Jaskot, C.","55989794200;7003877587;35568854900;26434041800;6506234284;","Experimental assessment of athabasca river cohesive sediment deposition dynamics",2011,"Water Quality Research Journal of Canada","46","1",,"87","96",,8,"10.2166/wqrjc.2011.030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83055195121&doi=10.2166%2fwqrjc.2011.030&partnerID=40&md5=523d5549f5e437738b315bcfaa8cfbe5",Article,Open Access,Scopus,2-s2.0-83055195121
"Hahn, A., Rosén, P., Kliem, P., Ohlendorf, C., Zolitschka, B.","55340721400;7201831688;49963762700;6602094149;7003554023;","Comparative study of infrared techniques for fast biogeochemical sediment analyses",2011,"Geochemistry, Geophysics, Geosystems","12","10", Q10003,"","",,8,"10.1029/2011GC003686","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054048820&doi=10.1029%2f2011GC003686&partnerID=40&md5=9d48e10c9515f3cd41e25dc1ecd6afea",Article,Open Access,Scopus,2-s2.0-80054048820
"Anning, D.W.","8548249900;","Modeled Sources, Transport, and Accumulation of Dissolved Solids in Water Resources of the Southwestern United States",2011,"Journal of the American Water Resources Association","47","5",,"1087","1109",,8,"10.1111/j.1752-1688.2011.00579.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860412899&doi=10.1111%2fj.1752-1688.2011.00579.x&partnerID=40&md5=5830337e76b2bfb24462fb992c9696f4",Article,Open Access,Scopus,2-s2.0-84860412899
"Konz, M., Chiari, M., Rimkus, S., Turowski, J.M., Molnar, P., Rickenmann, D., Burlando, P.","16444421400;36185023500;26433867200;23670818800;7103372949;6603845426;6603823606;","Sediment transport modelling in a distributed physically based hydrological catchment model",2011,"Hydrology and Earth System Sciences","15","9",,"2821","2837",,8,"10.5194/hess-15-2821-2011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052619653&doi=10.5194%2fhess-15-2821-2011&partnerID=40&md5=c7fcbcd5c73731fb9d38e82ce8046eea",Article,Open Access,Scopus,2-s2.0-80052619653
"Zhao, H., Liu, C., Wang, J., Gui, X., Qiao, J., Wang, H.","23398898000;24067601300;55742552500;14827889900;53867029700;53867647800;","Characteristics of later different reformation and its significance in occurrence of multi-energy deposits in Ordos Basin",2011,"Energy Exploration and Exploitation","29","4",,"435","454",,8,"10.1260/0144-5987.29.4.435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053531196&doi=10.1260%2f0144-5987.29.4.435&partnerID=40&md5=750d09b84aadeafcfa444896c2f03a2e",Article,Open Access,Scopus,2-s2.0-80053531196
"Black, D., Thunell, R., Wejnert, K., Astor, Y.","7402568852;7006118028;36978693000;6603278735;","Carbon isotope composition of Caribbean Sea surface waters: Response to the uptake of anthropogenic CO&lt;inf&gt;2&lt;/inf&gt;",2011,"Geophysical Research Letters","38","16", L16609,"","",,8,"10.1029/2011GL048538","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052199063&doi=10.1029%2f2011GL048538&partnerID=40&md5=d0ca3152c494885eb7a43175896def35",Article,Open Access,Scopus,2-s2.0-80052199063
"Cooper, F.J., Van Soest, M.C., Hodges, K.V.","21734310800;6602861401;7006018790;","Detrital zircon and apatite (U-Th)/He geochronology of intercalated baked sediments: A new approach to dating young basalt flows",2011,"Geochemistry, Geophysics, Geosystems","12","7", Q07003,"","",,8,"10.1029/2011GC003650","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960044935&doi=10.1029%2f2011GC003650&partnerID=40&md5=8f409ef3e9f0bc8b4e4dd9c36e3ce92a",Article,Open Access,Scopus,2-s2.0-79960044935
"Chen, Q., Li, W., Hao, S., Liu, Z., Xu, J.","57198483650;7501795375;57197336129;56101673600;57196737598;","Carbon isotope evidence for Ordovician marine hydrocarbon source rocks in Ordos Basin, North China",2011,"Energy Exploration and Exploitation","29","3",,"267","289",,8,"10.1260/0144-5987.29.3.267","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960009463&doi=10.1260%2f0144-5987.29.3.267&partnerID=40&md5=5df8bd0fed7e3353954e4cc4fdb5406a",Article,Open Access,Scopus,2-s2.0-79960009463
"Bomfleur, B., Krings, M., Taylor, E.L., Taylor, T.N.","27367517000;7004418031;7403206629;7402298966;","Macrofossil evidence for pleuromeialean lycophytes from the triassic of Antarctica",2011,"Acta Palaeontologica Polonica","56","1",,"195","203",,8,"10.4202/app.2010.0022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952784664&doi=10.4202%2fapp.2010.0022&partnerID=40&md5=197077d84c13161fc6f91bc42d312794",Article,Open Access,Scopus,2-s2.0-79952784664
"Woodard, S.C., Thomas, D.J., Hovan, S., Röhl, U., Westerhold, T.","35090618900;14021803000;6602625048;6701635696;7801659982;","Evidence for orbital forcing of dust accumulation during the early Paleogene greenhouse",2011,"Geochemistry, Geophysics, Geosystems","12","2", Q02007,"","",,8,"10.1029/2010GC003394","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951915868&doi=10.1029%2f2010GC003394&partnerID=40&md5=9d9a01e206a367f9c1e01d3269631c91",Article,Open Access,Scopus,2-s2.0-79951915868
"Cámara-Mor, P., Masque, P., Garcia-Orellana, J., Kern, S., Cochran, J.K., Hanfland, C.","35848040600;6603775630;23097483000;55856811000;10639899300;15747191900;","Interception of atmospheric fluxes by Arctic sea ice: Evidence from cosmogenic7Be",2011,"Journal of Geophysical Research: Oceans","116","12", C12041,"","",,8,"10.1029/2010JC006847","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855336769&doi=10.1029%2f2010JC006847&partnerID=40&md5=2af5027f4b95a3be41321b9974657a44",Article,Open Access,Scopus,2-s2.0-84855336769
"Sümegi, P., Molnár, M., Jakab, G., Persaits, G., Majkut, P., Páll, D.G., Gulyás, S., Jull Timothy, A.J., Törcsik, T.","6603345546;7102350574;18039982200;55745473000;26536231800;37095670300;26535923500;7005603161;37062264700;","Radiocarbon-dated paleoenvironmental changes on a lake and peat sediment sequence from the central Great Hungarian Plain (Central Europe) during the last 25,000 years",2011,"Radiocarbon","53","1",,"85","97",,8,"10.1017/S0033822200034378","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953223361&doi=10.1017%2fS0033822200034378&partnerID=40&md5=3683ffd2dfa0417421c4705e512ec655",Article,Open Access,Scopus,2-s2.0-79953223361
"Palmsten, M.L., Holman, R.A.","21734983700;7202041821;","Infiltration and instability in dune erosion",2011,"Journal of Geophysical Research: Oceans","116","10", C10030,"","",,8,"10.1029/2011JC007083","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80455150551&doi=10.1029%2f2011JC007083&partnerID=40&md5=df2961d2c7dfaa569a2ffbb107bab47d",Article,Open Access,Scopus,2-s2.0-80455150551
"Tesi, T., Goñi, M.A., Langone, L., Puig, P., Canals, M., Nittrouer, C.A., Durrieu De Madron, X., Calafat, A., Palanques, A., Heussner, S., Davies, M.H., Drexler, T.M., Fabres, J., Miserocchi, S.","15758638600;7005176065;6603776561;7005450410;35474716800;7006470236;6603096922;7005617315;7003332986;6603669065;36445339700;14028458100;6603192065;6602827994;","Reexposure and advection of14C-depleted organic carbon from old deposits at the upper continental slope",2010,"Global Biogeochemical Cycles","24","4", GB4002,"","",,8,"10.1029/2009GB003745","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958498276&doi=10.1029%2f2009GB003745&partnerID=40&md5=2ca47d7e7d75a053d0e736aa8b3aa81b",Article,Open Access,Scopus,2-s2.0-77958498276
"Yoo, K.-C., Yoon, H.I., Kim, J.-K., Khim, B.-K.","11239856700;55725020900;35214987300;6701732200;","Sedimentological, geochemical and palaeontological evidence for a neoglacial cold event during the late Holocene in the continental shelf of the northern South Shetland Islands, West Antarctica",2009,"Polar Research","28","2",,"177","192",,8,"10.1111/j.1751-8369.2009.00109.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68249149233&doi=10.1111%2fj.1751-8369.2009.00109.x&partnerID=40&md5=08d3a3dc90328e4d2932d478a5b421b3",Article,Open Access,Scopus,2-s2.0-68249149233
"Van Oyen, T., Blondeaux, P.","28268208500;7003512256;","Tidal sand wave formation: Influence of graded suspended sediment transport",2009,"Journal of Geophysical Research: Oceans","114","7", C07004,"","",,8,"10.1029/2008JC005136","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349665267&doi=10.1029%2f2008JC005136&partnerID=40&md5=84c3466edeeb0a6d35cb29e62823b268",Article,Open Access,Scopus,2-s2.0-70349665267
"Curry, A.M., Porter, P.R., Irvine-Fynn, T.D.L., Rees, G., Sands, T.B., Puttick, J.","41561324100;7103276977;8509152300;57197459635;8421592300;26423861800;","Quantitative particle size, microtextural and outline shape analyses of glacigenic sediment reworked by paraglacial debris flows",2009,"Earth Surface Processes and Landforms","34","1",,"48","62",,8,"10.1002/esp.1688","https://www.scopus.com/inward/record.uri?eid=2-s2.0-63149103188&doi=10.1002%2fesp.1688&partnerID=40&md5=677988eb7582ff63e5f21ed60c745e4b",Article,Open Access,Scopus,2-s2.0-63149103188
"Brook, M.S.","11240311600;","Lateral moraine age in park valley, tararua range, new zealand",2009,"Journal of the Royal Society of New Zealand","39","2-3",,"63","69",,8,"10.1080/03014220909510564","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449121403&doi=10.1080%2f03014220909510564&partnerID=40&md5=58b2beaee5d9216b2062b50f3662d668",Article,Open Access,Scopus,2-s2.0-72449121403
"GAO, Z.-q., FAN, T.-l., LIU, D.-b., LI, Y., YU, M.-l.","56305533500;55802470500;57199026905;27171095000;36800577600;","Reservoir-forming conditions of platform margin belt in southern slope of Tazhong, Tarim Basin",2008,"Petroleum Exploration and Development","35","4",,"437","443",,8,"10.1016/S1876-3804(08)60091-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49549089748&doi=10.1016%2fS1876-3804%2808%2960091-9&partnerID=40&md5=13f5bee088d0e914e60118df434a4ed1",Article,Open Access,Scopus,2-s2.0-49549089748
"Brook, M.S., Crow, T.V.H.","11240311600;11239386900;","A debris ridge in park valley, tararua range, New Zealand, as evidence for pleistocene glaciation",2008,"New Zealand Journal of Geology and Geophysics","51","1",,"23","28",,8,"10.1080/00288300809509847","https://www.scopus.com/inward/record.uri?eid=2-s2.0-42949154883&doi=10.1080%2f00288300809509847&partnerID=40&md5=fc11b539dada87c79a6af3286c5f4c69",Article,Open Access,Scopus,2-s2.0-42949154883
"Makaske, B., Lavooi, E., de Haas, T., Kleinhans, M.G., Smith, D.G.","6506978448;36542757500;55359706400;6601968635;7410365761;","Upstream control of river anastomosis by sediment overloading, upper Columbia River, British Columbia, Canada",2017,"Sedimentology","64","6",,"1488","1510",,7,"10.1111/sed.12361","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013768017&doi=10.1111%2fsed.12361&partnerID=40&md5=b4bd43e5f26f7d67ba502f7521107c46",Article,Open Access,Scopus,2-s2.0-85013768017
"Sharley, D.J., Sharp, S.M., Marshall, S., Jeppe, K., Pettigrove, V.J.","6504654350;57192275391;37011268600;56074853600;6505810939;","Linking urban land use to pollutants in constructed wetlands: Implications for stormwater and urban planning",2017,"Landscape and Urban Planning","162",,,"80","91",,7,"10.1016/j.landurbplan.2016.12.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013841720&doi=10.1016%2fj.landurbplan.2016.12.016&partnerID=40&md5=8c0b0b025396490de0c3b61830021f2d",Article,Open Access,Scopus,2-s2.0-85013841720
"Kong, L., Mao, X., Chen, C., Deng, Q., Zhang, H., Yang, Q., Li, L., Li, Q.","56345790700;57194560032;57194558057;57194553873;57194554989;55749904100;57194559066;57194554213;","Chronological Study on Detrital Zircons and Its Geological Significance from Mesoproterozoic Dagushi Group in the Dahongshan Area, North Margin of the Yangtze Block",2017,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","42","4",,"485","501",,7,"10.3799/dqkx.2017.039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020802331&doi=10.3799%2fdqkx.2017.039&partnerID=40&md5=27c91834daf8b10d3c9eb47b5b709142",Article,Open Access,Scopus,2-s2.0-85020802331
"Yang, R., Fan, A., Han, Z., Van Loon, A.J.T.","15833395000;15831758800;15822014300;22136971300;","A Marine or Continental Nature of the Deltas in the Early Cretaceous Lingshandao Formation—Evidences from Trace Elements",2017,"Acta Geologica Sinica","91","1",,"367","368",,7,"10.1111/1755-6724.13094","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050577209&doi=10.1111%2f1755-6724.13094&partnerID=40&md5=940bc0390b05d7b26af032bfd9df6728",Article,Open Access,Scopus,2-s2.0-85050577209
"Terry, J.A., Sadeghian, A., Lindenschmidt, K.-E.","57193415618;57014884300;6603585811;","Modelling dissolved oxygen/sediment oxygen demand under ice in a shallow eutrophic prairie reservoir",2017,"Water (Switzerland)","9","2", 131,"","",,7,"10.3390/w9020131","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013848487&doi=10.3390%2fw9020131&partnerID=40&md5=ac2fb8464b3ba9744add949584c0a0da",Article,Open Access,Scopus,2-s2.0-85013848487
"Davydov, V.I., Biakov, A.S., Isbell, J.L., Crowley, J.L., Schmitz, M.D., Vedernikov, I.L.","57203253221;8556925500;7003728129;35572865600;7201996088;35363153200;","Middle Permian U–Pb zircon ages of the “glacial” deposits of the Atkan Formation, Ayan-Yuryakh anticlinorium, Magadan province, NE Russia: Their significance for global climatic interpretations",2016,"Gondwana Research","38",,,"74","85",,7,"10.1016/j.gr.2015.10.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949658506&doi=10.1016%2fj.gr.2015.10.014&partnerID=40&md5=8dd8cc575963070ea6fe3c2e18cbdbcf",Article,Open Access,Scopus,2-s2.0-84949658506
