Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Itoh, M., Carmack, E., Shimada, K., McLaughlin, F., Nishino, S., Zimmermann, S.","7404367954;7003643525;55465704600;7006111322;9842427400;14025113000;","Formation and spreading of Eurasian source oxygen-rich halocline water into the Canadian Basin in the Arctic Ocean",2007,"Geophysical Research Letters","34","8", L08603,"","",,10,"10.1029/2007GL029482","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250758048&doi=10.1029%2f2007GL029482&partnerID=40&md5=2c5cfdea6dc294b2b6211b7baa7760ab",Article,Open Access,Scopus,2-s2.0-34250758048
"Bousquet, O., Smull, B.F.","8413672100;6701432911;","Observed mass transports accompanying upstream orographic blocking during MAP IOP8",2006,"Quarterly Journal of the Royal Meteorological Society","132","620",,"2393","2413",,10,"10.1256/qj.05.103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751538634&doi=10.1256%2fqj.05.103&partnerID=40&md5=df1add1d273cb4aee08c3b0674149b12",Article,Open Access,Scopus,2-s2.0-33751538634
"Klotzbach, P.J., Gray, W.M.","6507034946;7201707611;","Causes of the unusually destructive 2004 Atlantic basin hurricane season",2006,"Bulletin of the American Meteorological Society","87","10",,"1325","1333",,10,"10.1175/BAMS-87-10-1325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751011609&doi=10.1175%2fBAMS-87-10-1325&partnerID=40&md5=ea3c61ab3a4768cbd9605445d569d6be",Article,Open Access,Scopus,2-s2.0-33751011609
"Liu, Z., Tian, X., Gao, R., Wang, G., Wu, Z., Zhou, B., Tan, P., Nie, S., Yu, G., Zhu, G., Xu, X.","56275538300;13007248300;55566695600;57190274159;55921365000;57190280975;36915893600;57183656000;57190281213;56946032300;55840366800;","New images of the crustal structure beneath eastern Tibet from a high-density seismic array",2017,"Earth and Planetary Science Letters","480",,,"33","41",,9,"10.1016/j.epsl.2017.09.048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033582080&doi=10.1016%2fj.epsl.2017.09.048&partnerID=40&md5=4107567a4e9ad3e20064654982095843",Article,Open Access,Scopus,2-s2.0-85033582080
"Boioli, F., Carrez, P., Cordier, P., Devincre, B., Gouriet, K., Hirel, P., Kraych, A., Ritterbex, S.","37109343400;57204400421;7005436365;7003603335;16306836200;21934504300;55240217600;56913448100;","Pure climb creep mechanism drives flow in Earth’s lower mantle",2017,"Science Advances","3","3", e1601958,"","",,9,"10.1126/sciadv.1601958","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026918038&doi=10.1126%2fsciadv.1601958&partnerID=40&md5=c53c565fb9d9744a2e451560a14b8528",Article,Open Access,Scopus,2-s2.0-85026918038
"Kato, C., Moynier, F., Foriel, J., Teng, F.-Z., Puchtel, I.S.","56715013900;14018405900;6506876324;43862041000;6603763674;","The gallium isotopic composition of the bulk silicate Earth",2017,"Chemical Geology","448",,,"164","172",,9,"10.1016/j.chemgeo.2016.11.020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007341292&doi=10.1016%2fj.chemgeo.2016.11.020&partnerID=40&md5=85533672588b385b2d6df8c726ebb642",Article,Open Access,Scopus,2-s2.0-85007341292
"Shi, D., Zhao, W., Klemperer, S.L., Wu, Z., Mechie, J., Shi, J., Xue, G., Su, H.","7402052293;7403943388;7003594116;8943866200;7003402150;57190672825;7202468114;49161404500;","West–east transition from underplating to steep subduction in the India–Tibet collision zone revealed by receiver-function profiles",2016,"Earth and Planetary Science Letters","452",,,"171","177",,9,"10.1016/j.epsl.2016.07.051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982111807&doi=10.1016%2fj.epsl.2016.07.051&partnerID=40&md5=8e1ec6bae4437a6eb68ead0caf49e42c",Article,Open Access,Scopus,2-s2.0-84982111807
"Taylor, G., Rost, S., Houseman, G.","57188587305;7004466539;7004379494;","Crustal imaging across the North Anatolian Fault Zone from the autocorrelation of ambient seismic noise",2016,"Geophysical Research Letters","43","6",,"2502","2509",,9,"10.1002/2016GL067715","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978017305&doi=10.1002%2f2016GL067715&partnerID=40&md5=991a04cfcf3e120b6dc3f8bbb5e66fc2",Article,Open Access,Scopus,2-s2.0-84978017305
"Hanžl, P., Schulmann, K., Janoušek, V., Lexa, O., Hrdličková, K., Jiang, Y., Buriánek, D., Altanbaatar, B., Ganchuluun, T., Erban, V.","6507029408;56243919800;7003861083;6603382019;25654790000;39861696800;6603235275;57186717700;57186578500;12789321000;","Making continental crust: Origin of Devonian orthogneisses from SE Mongolian Altai",2016,"Journal of Geosciences (Czech Republic)","61","1",,"25","50",,9,"10.3190/jgeosci.206","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961237777&doi=10.3190%2fjgeosci.206&partnerID=40&md5=de981630e9b16f30dbec588895bbb3d6",Article,Open Access,Scopus,2-s2.0-84961237777
"Bosworth, W., Stockli, D.F.","7004165472;57203049560;","Early magmatism in the greater Red Sea rift: Timing and significance",2016,"Canadian Journal of Earth Sciences","53","11",,"1158","1176",,9,"10.1139/cjes-2016-0019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994802394&doi=10.1139%2fcjes-2016-0019&partnerID=40&md5=b3375f3bcc8312093ac95013142144f9",Article,Open Access,Scopus,2-s2.0-84994802394
"Whitney, D.L., Roger, F., Teyssier, C., Rey, P.F., Respaut, J.-P.","7102971390;56216788600;7005586065;7102401273;6603087294;","Syn-collapse eclogite metamorphism and exhumation of deep crust in a migmatite dome: The P-T-t record of the youngest Variscan eclogite (Montagne Noire, French Massif Central)",2015,"Earth and Planetary Science Letters","430",,,"224","234",,9,"10.1016/j.epsl.2015.08.026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940526942&doi=10.1016%2fj.epsl.2015.08.026&partnerID=40&md5=df7439a5219072bcf238130bd7edd956",Article,Open Access,Scopus,2-s2.0-84940526942
"Gasperikova, E., Rosenkjaer, G.K., Arnason, K., Newman, G.A., Lindsey, N.J.","6505979675;56719827800;6603091213;7102292383;56394214900;","Resistivity characterization of the Krafla and Hengill geothermal fields through 3D MT inverse modeling",2015,"Geothermics","57",,,"246","257",,9,"10.1016/j.geothermics.2015.06.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939463367&doi=10.1016%2fj.geothermics.2015.06.015&partnerID=40&md5=6365fd06c79b28573800aeb0e72a31a2",Article,Open Access,Scopus,2-s2.0-84939463367
"Zhao, Z., Bons, P.D., Wang, G., Soesoo, A., Liu, Y.","55492334200;7003728863;14122606700;6603069728;56140393600;","Tectonic evolution and high-pressure rock exhumation in the Qiangtang terrane, central Tibet",2015,"Solid Earth","6","2",,"457","473",,9,"10.5194/se-6-457-2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928890514&doi=10.5194%2fse-6-457-2015&partnerID=40&md5=dbc962ce84284ce44d3eb99393533672",Article,Open Access,Scopus,2-s2.0-84928890514
"Cifelli, F., Ballato, P., Alimohammadian, H., Sabouri, J., Mattei, M.","6508103134;8910677300;9333078500;15061714100;7202211725;","Tectonic magnetic lineation and oroclinal bending of the Alborz range: Implications on the Iran-Southern Caspian geodynamics",2015,"Tectonics","34","1",,"116","132",,9,"10.1002/2014TC003626","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923273820&doi=10.1002%2f2014TC003626&partnerID=40&md5=c6b0c8d40004fec533a80315b3270176",Article,Open Access,Scopus,2-s2.0-84923273820
"Tetreault, J.L., Buiter, S.J.H.","54400137200;6602420238;","Future accreted terranes: A compilation of island arcs, oceanic plateaus, submarine ridges, seamounts, and continental fragments",2014,"Solid Earth","5","2",,"1243","1275",,9,"10.5194/se-5-1243-2014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949118108&doi=10.5194%2fse-5-1243-2014&partnerID=40&md5=2d320618d2d613b78948cf45faf2a8f8",Article,Open Access,Scopus,2-s2.0-84949118108
"Gil, A., Gallart, J., Diaz, J., Carbonell, R., Torne, M., Levander, A., Harnafi, M.","56450129800;7003815145;57198718628;7101720299;6603843971;7004095965;6504832758;","Crustal structure beneath the Rif Cordillera, North Morocco, from the RIFSIS wide-angle reflection seismic experiment",2014,"Geochemistry, Geophysics, Geosystems","15","12",,"4712","4733",,9,"10.1002/2014GC005485","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983501575&doi=10.1002%2f2014GC005485&partnerID=40&md5=475ebb411882c22bf9dbe3d585780d1c",Article,Open Access,Scopus,2-s2.0-84983501575
"Cartwright, J.","7102286436;","Are outcrop studies the key to understanding the origins of polygonal fault systems?",2014,"Geology","42","6",,"559","560",,9,"10.1130/focus062014.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902212422&doi=10.1130%2ffocus062014.1&partnerID=40&md5=9f709d0645cb005b45682f542514d786",Article,Open Access,Scopus,2-s2.0-84902212422
"Pezzo, G., Merryman Boncori, J.P., Atzori, S., Antonioli, A., Salvi, S.","54409164700;24314685700;23968898100;6602679575;57190756938;","Deformation of the western Indian plate boundary: Insights from differential and multi-aperture InSAR data inversion for the 2008 Baluchistan (Western Pakistan) seismic sequence",2014,"Geophysical Journal International","198","1",,"25","39",,9,"10.1093/gji/ggu106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905925034&doi=10.1093%2fgji%2fggu106&partnerID=40&md5=a4bea3f5268675d4a78ed56b465448ce",Article,Open Access,Scopus,2-s2.0-84905925034
"Knapmeyer-Endrun, B., Krüger, F., Wilde-Piórko, M., Geissler, W.H., Plomerová, J., Grad, M., Babuška, V., Brückl, E., Cyziene, J., Czuba, W., England, R., Gaczyński, E., Gazdova, R., Gregersen, S., Guterch, A., Hanka, W., Hegedüs, E., Heuer, B., Jedlička, P., Lazauskiene, J., Keller, G.R., Kind, R., Klinge, K., Kolinsky, P., Komminaho, K., Kozlovskaya, E., Krüger, F., Larsen, T., Majdański, M., Malek, J., Motuza, G., Novotný, O., Pietrasiak, R., Plenefisch, T., Růžek, B., Sliaupa, S., Środa, P., Świeczak, M., Tiira, T., Voss, P., Wiejacz, P.","7801344983;7101647580;6602318395;7102432943;7004008515;57153675400;56239988600;13907206700;15839010700;6602149766;7101700212;57199644785;24832998500;7004635406;7003589829;6602848927;6701658209;13403304700;7003298692;6507609774;55780807400;7102843517;56125580000;24833297300;6602330691;7004156119;57198054208;7202517554;8324510600;57191397418;6507501955;7003919240;24833179800;56003251200;6602981454;6506318157;6603585057;24833886000;6602088599;7006425667;56049757700;","Moho depth across the Trans-European Suture Zone from P- and S-receiver functions",2014,"Geophysical Journal International","197","2",,"1048","1075",,9,"10.1093/gji/ggu035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899067018&doi=10.1093%2fgji%2fggu035&partnerID=40&md5=95c389add81f4674d246cabf03dc4317",Article,Open Access,Scopus,2-s2.0-84899067018
"Smith-Konter, B.R., Thornton, G.M., Sandwell, D.T.","16203919800;56190974300;7005907476;","Vertical crustal displacement due to interseismic deformation along the San Andreas fault: Constraints from tide gauges",2014,"Geophysical Research Letters","41","11",,"3793","3801",,9,"10.1002/2014GL060091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901728224&doi=10.1002%2f2014GL060091&partnerID=40&md5=cc32ab746d177b28260aaff932987adf",Article,Open Access,Scopus,2-s2.0-84901728224
"Schulmann, K., Catalán, J.R.M., Lardeaux, J.M., Janoušek, V., Oggiano, G.","56243919800;56448201000;7003804353;7003861083;6601931987;","The Variscan orogeny: Extent, timescale and the formation of the European crust",2014,"Geological Society Special Publication","405","1",,"1","6",,9,"10.1144/SP405.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949123796&doi=10.1144%2fSP405.15&partnerID=40&md5=7cf3ac0923da1631086cf4b4bf5fe6c1",Article,Open Access,Scopus,2-s2.0-84949123796
"Cao, S., Neubauer, F., Bernroider, M., Liu, J., Genser, J.","14824776100;7006130736;6506718279;14825298600;6603300662;","Structures, microfabrics and textures of the Cordilleran-type Rechnitz metamorphic core complex, Eastern Alps",2013,"Tectonophysics","608",,,"1201","1225",,9,"10.1016/j.tecto.2013.06.025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888005750&doi=10.1016%2fj.tecto.2013.06.025&partnerID=40&md5=6b3bf473ed0edcab09754ddfe04267de",Article,Open Access,Scopus,2-s2.0-84888005750
"Hammond, J.O.S., Kendall, J.-M., Collier, J.S., Rümpker, G.","24764933600;7103130134;7203048658;55940847700;","The extent of continental crust beneath the Seychelles",2013,"Earth and Planetary Science Letters","381",,,"166","176",,9,"10.1016/j.epsl.2013.08.023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884376521&doi=10.1016%2fj.epsl.2013.08.023&partnerID=40&md5=2ac30dc1e15926f8e25b962f09617dd2",Article,Open Access,Scopus,2-s2.0-84884376521
"Starostenko, V., Janik, T., Lysynchuk, D., Şroda, P., Czuba, W., Kolomiyets, K., Aleksandrowski, P., Gintov, O., Omelchenko, V., Komminaho, K., Guterch, A., Tiira, T., Gryn, D., Legostaeva, O., Thybo, H., Tolkunov, A.","7003611937;57202824453;7801383446;6603585057;6602149766;36652777800;6602644559;6603256115;6603742767;6602330691;7003589829;6602088599;55799094400;6602665577;7005589303;6507528964;","Mesozoic(?) Lithosphere-scale buckling of the East European Craton in southern Ukraine: DOBRE-4 deep seismic profile",2013,"Geophysical Journal International","195","2",,"740","766",,9,"10.1093/gji/ggt292","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885717491&doi=10.1093%2fgji%2fggt292&partnerID=40&md5=5aa181b95a68cde26c6f252de3ed9787",Article,Open Access,Scopus,2-s2.0-84885717491
"Martens, H.R., White, R.S.","49964034200;7501424939;","Triggering of microearthquakes in Iceland by volatiles released from a dyke intrusion",2013,"Geophysical Journal International","194","3",,"1738","1754",,9,"10.1093/gji/ggt184","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882722990&doi=10.1093%2fgji%2fggt184&partnerID=40&md5=fbb89447d9b6489d3c7d3a57e57f4896",Article,Open Access,Scopus,2-s2.0-84882722990
"Muto, A., Christianson, K., Horgan, H.J., Anandakrishnan, S., Alley, R.B.","16316487400;49963144800;16205109500;55882677300;56254216800;","Bathymetry and geological structures beneath the Ross Ice Shelf at the mouth of Whillans Ice Stream, West Antarctica, modeled from ground-based gravity measurements",2013,"Journal of Geophysical Research: Solid Earth","118","8",,"4535","4546",,9,"10.1002/jgrb.50315","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885170839&doi=10.1002%2fjgrb.50315&partnerID=40&md5=041f4de06bf2562e5ff1b0097e6431bb",Article,Open Access,Scopus,2-s2.0-84885170839
"Bukovská, Z., Jerábek, P., Lexa, O., Konopásek, J., Janák, M., Košler, J.","6507449181;25642916500;6603382019;6603223515;6701771279;6603888949;","Kinematically unrelated C-S fabrics: An example of extensional shear band cleavage from the Veporic Unit (Western Carpathians)",2013,"Geologica Carpathica","64","2",,"103","116",,9,"10.2478/geoca-2013-0007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882332649&doi=10.2478%2fgeoca-2013-0007&partnerID=40&md5=d3ef05667ba91afa518577fc1d0e6ae4",Article,Open Access,Scopus,2-s2.0-84882332649
"Munzarová, H., Plomerová, J., Babuška, V., Vecsey, L.","55751955800;7004008515;56239988600;6603053671;","Upper-mantle fabrics beneath the Northern Apennines revealed by seismic anisotropy",2013,"Geochemistry, Geophysics, Geosystems","14","4",,"1156","1181",,9,"10.1002/ggge.20092","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878390287&doi=10.1002%2fggge.20092&partnerID=40&md5=9cdefa303621dad2583b31131a5c8665",Article,Open Access,Scopus,2-s2.0-84878390287
"Hayes, J.L., Holbrook, W.S., Lizarralde, D., Van Avendonk, H.J.A., Bullock, A.D., Mora, M., Harder, S., Alvarado, G.E., Ramírez, C.","55752749200;55665579900;6602177614;6602572936;14018989100;7102515450;7101746937;6603915850;7102424433;","Crustal structure across the Costa Rican Volcanic Arc",2013,"Geochemistry, Geophysics, Geosystems","14","4",,"1087","1103",,9,"10.1002/ggge.20079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878391003&doi=10.1002%2fggge.20079&partnerID=40&md5=cd6eff64706ce4e497c8f399e2154227",Article,Open Access,Scopus,2-s2.0-84878391003
"Calvert, A.J., McGeary, S.E.","7102982849;6601978329;","Seismic reflection imaging of ultradeep roots beneath the eastern Aleutian island arc",2013,"Geology","41","2",,"203","206",,9,"10.1130/G33683.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873466415&doi=10.1130%2fG33683.1&partnerID=40&md5=854fd44d90ea1fbf5663dc18bfe0a602",Article,Open Access,Scopus,2-s2.0-84873466415
"Hamza, V.M., Vieira, F.P.","6602168994;55653017100;","Global distribution of the lithosphere-asthenosphere boundary: A new look",2012,"Solid Earth","3","2",,"199","212",,9,"10.5194/se-3-199-2012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876241486&doi=10.5194%2fse-3-199-2012&partnerID=40&md5=da3a55f31122391ac0849f3bad63ba5b",Article,Open Access,Scopus,2-s2.0-84876241486
"Colombi, A., Nissen-Meyer, T., Boschi, L., Giardini, D.","55357499100;16033642600;6701339145;7003322330;","Seismic waveform sensitivity to global boundary topography",2012,"Geophysical Journal International","191","2",,"832","848",,9,"10.1111/j.1365-246X.2012.05660.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867405444&doi=10.1111%2fj.1365-246X.2012.05660.x&partnerID=40&md5=524a282ed25b9a120c51887afcdd17f9",Article,Open Access,Scopus,2-s2.0-84867405444
"Pontbriand, C.W., Soule, S.A., Sohn, R.A., Humphris, S.E., Kunz, C., Singh, H., Nakamura, K.-I., Jakobsson, M., Shank, T.","26656008600;7005028214;7003730049;7004530881;56577521500;7404462713;55628557772;7005917443;6701526032;","Effusive and explosive volcanism on the ultraslow-spreading Gakkel Ridge, 85°E",2012,"Geochemistry, Geophysics, Geosystems","13","10", Q10005,"","",,9,"10.1029/2012GC004187","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867544016&doi=10.1029%2f2012GC004187&partnerID=40&md5=d74c8fa971a24e6008d8e8a99ccaad5a",Article,Open Access,Scopus,2-s2.0-84867544016
