Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Olcott Marshall, A., Marshall, C.P.","36440079700;7201903447;","Vibrational spectroscopy of fossils",2015,"Palaeontology","58","2",,"201","211",,14,"10.1111/pala.12144","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924071739&doi=10.1111%2fpala.12144&partnerID=40&md5=af53abf7ee52ae869f1acf398590d6bb",Article,Open Access,Scopus,2-s2.0-84924071739
"Olsen, A.M., Westneat, M.W.","56480008400;7003754031;","StereoMorph: An R package for the collection of 3D landmarks and curves using a stereo camera set-up",2015,"Methods in Ecology and Evolution","6","3",,"351","356",,14,"10.1111/2041-210X.12326","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925270506&doi=10.1111%2f2041-210X.12326&partnerID=40&md5=531ce3cf16b8ea1ecea78cb1b62d6ffa",Article,Open Access,Scopus,2-s2.0-84925270506
"Giles, S., Coates, M.I., Garwood, R.J., Brazeau, M.D., Atwood, R., Johanson, Z., Friedman, M.","55150961600;7101600531;35317246600;35755330100;7004160996;6701743096;12809694700;","Endoskeletal structure in Cheirolepis (Osteichthyes, Actinopterygii), An early ray-finned fish",2015,"Palaeontology","58","5",,"849","870",,14,"10.1111/pala.12182","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940102079&doi=10.1111%2fpala.12182&partnerID=40&md5=55298a7762ae678bb29e186aa3a06cad",Article,Open Access,Scopus,2-s2.0-84940102079
"Lautenschlager, S.","37077479600;","Morphological and functional diversity in therizinosaur claws and the implications for theropod claw evolution",2014,"Proceedings of the Royal Society B: Biological Sciences","281","1785", 20140497,"","",,14,"10.1098/rspb.2014.0497","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902665766&doi=10.1098%2frspb.2014.0497&partnerID=40&md5=8ba6173c702e2b72c26bb28e6757cfec",Article,Open Access,Scopus,2-s2.0-84902665766
"McCartney, J.A., Stevens, N.J., O'Connor, P.M.","26026063600;7102296149;35732312000;","The earliest colubroid-dominated snake fauna from Africa: Perspectives from the late oligocene nsungwe formation of Southwestern Tanzania",2014,"PLoS ONE","9","3", e90415,"","",,14,"10.1371/journal.pone.0090415","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898669647&doi=10.1371%2fjournal.pone.0090415&partnerID=40&md5=b31698f58f444780cd6af523f9299427",Article,Open Access,Scopus,2-s2.0-84898669647
"Bermúdez De Castro, J.M., Martinón-Torres, M., Sier, M.J., Martín-Francés, L.","7003670066;6505967345;35491570000;51763866100;","On the variability of the dmanisi mandibles",2014,"PLoS ONE","9","2", e88212,"","",,14,"10.1371/journal.pone.0088212","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895861734&doi=10.1371%2fjournal.pone.0088212&partnerID=40&md5=6908a50df0c2e30e8a00feffa744c1e0",Article,Open Access,Scopus,2-s2.0-84895861734
"Nevill, P.G., Bradbury, D., Williams, A., Tomlinson, S., Krauss, S.L.","25630973000;46861064500;55983642400;22036612300;35584904600;","Genetic and palaeo-climatic evidence for widespread persistence of the coastal tree species Eucalyptus gomphocephala (Myrtaceae) during the Last Glacial Maximum",2014,"Annals of Botany","113","1",,"55","67",,14,"10.1093/aob/mct253","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891515686&doi=10.1093%2faob%2fmct253&partnerID=40&md5=c74a24404082012871d7b46700d962a2",Article,Open Access,Scopus,2-s2.0-84891515686
"Cifelli, R.L., Davis, B.M., Sames, B.","7006874357;7403923091;24333186000;","Earliest Cretaceous mammals from the western United States",2014,"Acta Palaeontologica Polonica","59","1",,"31","52",,14,"10.4202/app.2012.0089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898021788&doi=10.4202%2fapp.2012.0089&partnerID=40&md5=cd87de7693ece8b356bd8e0467736c29",Article,Open Access,Scopus,2-s2.0-84898021788
"Michel, V., Shen, G., Shen, C.-C., Wu, C.-C., Vérati, C., Gallet, S., Moncel, M.-H., Combier, J., Khatib, S., Manetti, M.","7005599648;7401966814;35230947600;56132580900;6507976483;6701861622;6602599048;57204206495;54420139000;55600230200;","Application of U/Th and40Ar/39Ar dating to orgnac 3, a Late Acheulean and Early Middle Palaeolithic site in Ardèche, France",2013,"PLoS ONE","8","12", e82394,"","",,14,"10.1371/journal.pone.0082394","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891915992&doi=10.1371%2fjournal.pone.0082394&partnerID=40&md5=e4ef87d4f4e0005cb726e3b04f602de7",Article,Open Access,Scopus,2-s2.0-84891915992
"Guinot, G., Adnet, S., Cavin, L., Cappetta, H.","36863280400;16027720400;7004363277;6701724617;","Cretaceous stem chondrichthyans survived the end-Permian mass extinction",2013,"Nature Communications","4",, 2669,"","",,14,"10.1038/ncomms3669","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889249056&doi=10.1038%2fncomms3669&partnerID=40&md5=504322d4d1a6ca680fba640e3d16c5d4",Article,Open Access,Scopus,2-s2.0-84889249056
"Saul, H., Madella, M., Fischer, A., Glykou, A., Hartz, S., Craig, O.E.","54414815100;55972575800;12142586200;36158174300;23979952900;7004388517;","Phytoliths in Pottery Reveal the Use of Spice in European Prehistoric Cuisine",2013,"PLoS ONE","8","8", e70583,"","",,14,"10.1371/journal.pone.0070583","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882682562&doi=10.1371%2fjournal.pone.0070583&partnerID=40&md5=944c3cd812a0eba525e81fafe784a7b9",Article,Open Access,Scopus,2-s2.0-84882682562
"Audo, D., Charbonnier, S.","55274491800;13409819100;","Late cretaceous crest-bearing shrimps from the sahel alma lagerstätte of Lebanon",2013,"Acta Palaeontologica Polonica","58","2",,"335","349",,14,"10.4202/app.2011.0056","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880125178&doi=10.4202%2fapp.2011.0056&partnerID=40&md5=c5bce0888addfd804b508ab493e406e1",Article,Open Access,Scopus,2-s2.0-84880125178
"Bomfleur, B., Kerp, H., Taylor, T.N., Moestrup, Ø., Taylor, E.L.","27367517000;7004334474;7402298966;7004250495;7403206629;","Triassic leech cocoon from Antarctica contains fossil bell animal",2012,"Proceedings of the National Academy of Sciences of the United States of America","109","51",,"20971","20974",,14,"10.1073/pnas.1218879109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871383478&doi=10.1073%2fpnas.1218879109&partnerID=40&md5=ba838c4c82aa2446625507772fa01ab4",Article,Open Access,Scopus,2-s2.0-84871383478
"Grohé, C., Morlo, M., Chaimanee, Y., Blondel, C., Coster, P., Valentin, X., Salem, M., Bilal, A.A., Jaeger, J.-J., Brunet, M.","56724745300;6603104248;7003286430;56216572200;35751297700;6507819887;19638861100;36336841400;7102052583;34567584000;","New Apterodontinae (Hyaenodontida) from the Eocene Locality of Dur At-Talah (Libya): Systematic, Paleoecological and Phylogenetical Implications",2012,"PLoS ONE","7","11", e49054,"","",,14,"10.1371/journal.pone.0049054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869785623&doi=10.1371%2fjournal.pone.0049054&partnerID=40&md5=39c71cc8e9b7a1058d56040cf958034b",Article,Open Access,Scopus,2-s2.0-84869785623
"Miller, L.A., Smith, S.Y., Sheldon, N.D., Strömberg, C.A.E.","55387179200;7406652551;6603530285;9337397500;","Eocene vegetation and ecosystem fl uctuations inferred from a high-resolution phytolith record",2012,"Bulletin of the Geological Society of America","124","9-10",,"1577","1589",,14,"10.1130/B30548.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867380848&doi=10.1130%2fB30548.1&partnerID=40&md5=9052e5a0209da7b3a888ebc0c5c52739",Article,Open Access,Scopus,2-s2.0-84867380848
"Nash, B.P., Perkins, M.E.","7005740148;7102017831;","Neogene Fallout Tuffs from the Yellowstone Hotspot in the Columbia Plateau Region, Oregon, Washington and Idaho, USA",2012,"PLoS ONE","7","10", e44205,"","",,14,"10.1371/journal.pone.0044205","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867473135&doi=10.1371%2fjournal.pone.0044205&partnerID=40&md5=a28fd701293f4607963474b0d54e8b18",Article,Open Access,Scopus,2-s2.0-84867473135
"Goropashnaya, A.V., Fedorov, V.B., Seifert, B., Pamilo, P.","6602955370;7402128348;7102580231;7006476397;","Phylogenetic relationships of Palaearctic Formica species (hymenoptera, Formicidae) based on mitochondrial cytochrome b sequences",2012,"PLoS ONE","7","7", e41697,"","",,14,"10.1371/journal.pone.0041697","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864272146&doi=10.1371%2fjournal.pone.0041697&partnerID=40&md5=84b71b84570e5dd19f3c842ff269df71",Article,Open Access,Scopus,2-s2.0-84864272146
"Pérez-de la Fuente, R., Peñalver, E., Delclòs, X., Engel, M.S.","35099098300;6603610937;12544819500;7102289209;","Snakefly diversity in Early Cretaceous amber from Spain (Neuropterida, Raphidioptera)",2012,"ZooKeys","204",,,"1","40",,14,"10.3897/zookeys.204.2740","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863806335&doi=10.3897%2fzookeys.204.2740&partnerID=40&md5=566803c87e5eb46122537c830a8ea081",Article,Open Access,Scopus,2-s2.0-84863806335
"Zhu, M., Yu, X., Choo, B., Qu, Q., Jia, L., Zhao, W., Qiao, T., Lu, J.","57194346610;36109767800;24436326400;22980963600;13613665200;57198597244;26428320200;55701427100;","Fossil fishes from China provide first evidence of dermal pelvic girdles in osteichthyans",2012,"PLoS ONE","7","4", e35103,"","",,14,"10.1371/journal.pone.0035103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859258753&doi=10.1371%2fjournal.pone.0035103&partnerID=40&md5=cae99cff5740922b776247f6f73e5583",Article,Open Access,Scopus,2-s2.0-84859258753
"Skutschas, P.P., Gubin, Y.M.","15728425500;6603324479;","A new salamander from the late Paleocene-early Eocene of Ukraine",2012,"Acta Palaeontologica Polonica","57","1",,"135","148",,14,"10.4202/app.2010.0101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859082603&doi=10.4202%2fapp.2010.0101&partnerID=40&md5=f9f0d828a730991d0128093fcfb92e63",Article,Open Access,Scopus,2-s2.0-84859082603
"Olszewski, T.D.","7003724282;","Remembrance of things past: Modelling the relationship between species' abundances in living communities and death assemblages",2012,"Biology Letters","8","1",,"131","134",,14,"10.1098/rsbl.2011.0337","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856237434&doi=10.1098%2frsbl.2011.0337&partnerID=40&md5=d4b1623afc9fc37c4d439350c96d92d6",Article,Open Access,Scopus,2-s2.0-84856237434
"Racheboeuf, P.R., Casier, J.-G., Plusquellec, Y., Toro, M., Mendoza, D., da Gloria Pires de Carvalho, M., Le Hérissé, A., Paris, F., Fernández-Martínez, E., Tourneur, F., Broutin, J., Crasquin, S., Janvier, P.","7003490661;7003460378;7004348013;55154737500;55154207200;55155576600;6602724868;7101845948;6602991744;6603218646;6701517722;34969110600;7005273699;","New data on the Silurian-Devonian palaeontology and biostratigraphy of Bolivia",2012,"Bulletin of Geosciences","87","2",,"269","314",,14,"10.3140/bull.geosci.1248","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859128195&doi=10.3140%2fbull.geosci.1248&partnerID=40&md5=2992d375b7f9c375d02788ae5f79ffdf",Article,Open Access,Scopus,2-s2.0-84859128195
"Correa, G.A., Carrevedo, M.L., Gutiérrez, P.R.","42161003000;26631692600;56271184500;","Paleoenvironment and paleontology of the Andapaico Formation (upper Paleozoic, central Precordillera, Argentina) [Paleoambiente y paleontología de la Formación Andapaico (Paleozoico superior, Precordillera Central, Argentina)]",2012,"Andean Geology","39","1",,"22","52",,14,"10.5027/andgeoV39N1-a02","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859305556&doi=10.5027%2fandgeoV39N1-a02&partnerID=40&md5=fbc2e1f6f082352a35c55a1aab90ba8c",Article,Open Access,Scopus,2-s2.0-84859305556
"Jin, J.","7403588126;","Cincinnetina, a new Late Ordovician dalmanellid brachiopod from the Cincinnati type area, USA: Implications for the evolution and palaeogeography of the epicontinental fauna of Laurentia",2012,"Palaeontology","55","1",,"205","228",,14,"10.1111/j.1475-4983.2011.01113.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855607157&doi=10.1111%2fj.1475-4983.2011.01113.x&partnerID=40&md5=f80b270e77d88bc8378cd370e5127689",Article,Open Access,Scopus,2-s2.0-84855607157
"Santos, A., Mayoral, E., Bromley, R.G.","8272373100;6603722330;7005245169;","Bioerosive structures from Miocene marine mobile-substrate communities in southern Spain, and description of a new sponge boring",2011,"Palaeontology","54","3",,"535","545",,14,"10.1111/j.1475-4983.2011.01040.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955961721&doi=10.1111%2fj.1475-4983.2011.01040.x&partnerID=40&md5=0fe39589536a2f1739622e712fb54a2f",Article,Open Access,Scopus,2-s2.0-79955961721
"Rinderknecht, A., Bostelmann T., E., Ubilla, M.","6602523754;36991926300;6602931240;","New genus of giant Dinomyidae (Rodentia: Hystricognathi: Caviomorpha) from the late Miocene of Uruguay",2011,"Journal of Mammalogy","92","1",,"169","178",,14,"10.1644/10-MAMM-A-099.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951878631&doi=10.1644%2f10-MAMM-A-099.1&partnerID=40&md5=76362c9394807d52bea1117531ba38bf",Article,Open Access,Scopus,2-s2.0-79951878631
"Pardiñas, U.F.J., Teta, P.","35617220000;23006733500;","Fossil history of the marsh rats of the genus Holochilus and Lundomys (Cricetidae, Sigmodontinae) in southern South America",2011,"Estudios Geologicos","67","1",,"111","129",,14,"10.3989/egeol.40347.136","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960767952&doi=10.3989%2fegeol.40347.136&partnerID=40&md5=cb1374bbe0a782501915523df205ce21",Article,Open Access,Scopus,2-s2.0-79960767952
"Burrow, C.J., Newman, M.J., Davidson, R.G., Den Blaauwen, J.L.","56209352800;7401941429;52163348600;6602798955;","Sclerotic plates or circumorbital bones in early jawed fishes?",2011,"Palaeontology","54","1",,"207","214",,14,"10.1111/j.1475-4983.2010.01003.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651437986&doi=10.1111%2fj.1475-4983.2010.01003.x&partnerID=40&md5=a1a992050d81f322e63644c7a58dda8d",Article,Open Access,Scopus,2-s2.0-78651437986
"Rando, J.C., Alcover, J.A., Illera, J.C.","6602853084;7004919745;55816355800;","Disentangling ancient interactions: A new extinct passerine provides insights on character displacement among extinct and extant island finches",2010,"PLoS ONE","5","9", e12956,"","",,14,"10.1371/journal.pone.0012956","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958601026&doi=10.1371%2fjournal.pone.0012956&partnerID=40&md5=eefff67a2c772acd29467d41fd2b81d7",Article,Open Access,Scopus,2-s2.0-77958601026
"Kolokotronis, S.-O., MacPhee, R.D., Greenwood, A.D.","6504065868;6701348785;7102457657;","Detection of mitochondrial insertions in the nucleus (NuMts) of Pleistocene and modern muskoxen",2007,"BMC Evolutionary Biology","7",, 67,"","",,14,"10.1186/1471-2148-7-67","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249110389&doi=10.1186%2f1471-2148-7-67&partnerID=40&md5=af1a4421ab0aae81e4ff05a60ccc1030",Article,Open Access,Scopus,2-s2.0-34249110389
"Lepot, K., Addad, A., Knoll, A.H., Wang, J., Troadec, D., Béché, A., Javaux, E.J.","21742974700;15738036400;7102250655;57202343066;6505922806;22933522700;6508090921;","Iron minerals within specific microfossil morphospecies of the 1.88 Ga Gunflint Formation",2017,"Nature Communications","8",, 14890,"","",,13,"10.1038/ncomms14890","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016089943&doi=10.1038%2fncomms14890&partnerID=40&md5=b2def565fc54e586a668c8e7ecb706cf",Article,Open Access,Scopus,2-s2.0-85016089943
"Cavalier-Smith, T.","7005140375;","Origin of animal multicellularity: Precursors, causes, consequences—the choanoflagellate/sponge transition, neurogenesis and the Cambrian explosion",2017,"Philosophical Transactions of the Royal Society B: Biological Sciences","372","1713", 20150476,"","",,13,"10.1098/rstb.2015.0476","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007071342&doi=10.1098%2frstb.2015.0476&partnerID=40&md5=e52dd3e5274450a460836e6403180cbe",Article,Open Access,Scopus,2-s2.0-85007071342
"Muller, A., Clarkson, C.","56363018400;36885327100;","Identifying major transitions in the evolution of lithic cutting edge production rates",2016,"PLoS ONE","11","12", e0167244,"","",,13,"10.1371/journal.pone.0167244","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006063441&doi=10.1371%2fjournal.pone.0167244&partnerID=40&md5=8e56807490f3ae0181cba537ab1dc414",Article,Open Access,Scopus,2-s2.0-85006063441
"Harvey, V.L., Egerton, V.M., Chamberlain, A.T., Manning, P.L., Buckley, M.","57188593112;55364214500;7101825522;22433379300;35075730400;","Collagen Fingerprinting: A new screening technique for radiocarbon dating ancient bone",2016,"PLoS ONE","11","3", e0150650,"","",,13,"10.1371/journal.pone.0150650","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961792846&doi=10.1371%2fjournal.pone.0150650&partnerID=40&md5=f4250c791f9f9853926bbab15f875e4a",Article,Open Access,Scopus,2-s2.0-84961792846
"Bennett, M.R., Reynolds, S.C., Morse, S.A., Budka, M.","55367293600;16679870900;8541917900;35602643700;","Laetoli's lost tracks: 3D generated mean shape and missing footprints",2016,"Scientific Reports","6",, 21916,"","",,13,"10.1038/srep21916","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959019415&doi=10.1038%2fsrep21916&partnerID=40&md5=fd43059c7311cd8d525d4778db0901ff",Article,Open Access,Scopus,2-s2.0-84959019415
"Vila, B., Sellés, A.G., Brusatte, S.L.","22636101700;36459128600;18233445200;","Diversity and faunal changes in the latest Cretaceous dinosaur communities of southwestern Europe",2016,"Cretaceous Research","57",,,"552","564",,13,"10.1016/j.cretres.2015.07.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938152360&doi=10.1016%2fj.cretres.2015.07.003&partnerID=40&md5=aa7fb9772eb2715e7e94a905d5621157",Article,Open Access,Scopus,2-s2.0-84938152360
"Adams, J.W., Olah, A., McCurry, M.R., Potze, S., Wilson, B.A.","15053091600;56970909100;55010486400;25947721300;35509126100;","Surface model and tomographic archive of fossil primate and other mammal holotype and paratype specimens of the ditsong national museum of natural History, Pretoria, South Africa",2015,"PLoS ONE","10","10", e139800,"","",,13,"10.1371/journal.pone.0139800","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947740343&doi=10.1371%2fjournal.pone.0139800&partnerID=40&md5=72f55d7e155f3cc161cbeee855d8669c",Article,Open Access,Scopus,2-s2.0-84947740343
